0.0010107236987854107,6.582368552910598e-08,6.293542302040923e-11,3.7500568283634246e-11,-1.3373399160758043e-21,-6.153075982131248e-15,-1.2371471350706858e-21,banana_biodegradable
0.0007673580163734174,1.0955122530929075e-07,7.421547068280387e-11,8.804253133405491e-12,1.417112333856292e-22,4.89421190731331e-16,1.7483437427898908e-22,banana_biodegradable
0.0015726194319786518,3.476780829965845e-07,3.4907829463051156e-09,1.4812724394661801e-09,3.3256235481592098e-18,8.699874200811626e-13,-5.34633864037373e-19,banana_biodegradable
0.0021370564745071805,3.1572551421350737e-06,4.113095014139505e-09,1.7101160187623605e-09,4.531242396028476e-18,3.0030949828216118e-12,-1.9588689176626894e-19,banana_biodegradable
0.001707782581871731,7.585218719539078e-07,1.3308643341915861e-09,7.374479013375621e-11,2.2463637456498324e-20,-6.332167746044763e-14,-5.396537504636368e-21,banana_biodegradable
0.002149057516940009,1.9368700374374693e-06,3.4293948549878873e-09,1.4933504438418432e-09,3.36015197535456e-18,9.467609781937394e-13,-3.610277070274174e-19,banana_biodegradable
0.0014872069678463931,1.5142092121043225e-06,5.404749937018788e-10,1.73026318376396e-10,5.279714435641445e-20,1.5217757170860137e-13,-3.4879038782375095e-21,banana_biodegradable
0.0035256707516468024,6.521734391236194e-06,8.04098850517322e-08,4.859439520681812e-08,3.0333893012654996e-15,1.1878341640344688e-10,-1.603369740613572e-16,banana_biodegradable
0.001417259986714601,9.588533951562785e-07,4.316367372187807e-11,7.976981394350541e-11,3.942738807868713e-21,5.4415250856782555e-14,-2.5227752632690607e-21,banana_biodegradable
0.0008865863724994312,2.2662780461470275e-07,3.511885496502437e-11,1.0590975947861926e-11,-1.6839346251736524e-22,-4.5383572983987066e-15,1.1560287784178738e-22,banana_biodegradable
0.0029620755123809586,1.4428072940045214e-06,1.7754209679688064e-08,1.34239149734096e-08,1.987685750841087e-16,1.56161339837359e-11,5.864005326679348e-17,banana_biodegradable
0.0012824533740555802,1.0297588693270071e-07,2.799386490816363e-10,1.048023201461381e-10,3.007596295223832e-22,1.2369422109243683e-14,-1.794844433349203e-20,banana_biodegradable
0.0019086298210949097,1.425362374647933e-06,1.8829978006139412e-09,1.008140959164225e-10,3.997250695416473e-20,-5.4870325251261004e-14,-1.8208792305777362e-20,banana_biodegradable
0.0012232801562556653,6.995973727589195e-07,2.9467218409912736e-10,1.2923179283948924e-10,2.4312964778066222e-20,1.0808628528657719e-13,-6.6981561943403456e-21,banana_biodegradable
0.001057276459744174,2.5704579010931666e-07,4.0378790736620984e-10,1.2427278444442584e-12,-2.715950391922141e-23,-5.964669509212076e-16,6.109428041747124e-24,banana_biodegradable
0.0011843452484459295,1.4437793242607866e-07,1.1587947803798065e-09,9.886012406396713e-11,-3.302248842591712e-20,-3.527110228936412e-14,5.397550029929691e-21,banana_biodegradable
0.0018312792894545995,5.288446092425996e-07,7.035695832531946e-10,1.2275837332152798e-10,3.358469587301996e-20,2.1463791907099833e-14,-1.3176377597594095e-20,banana_biodegradable
0.0012481865981500795,5.240390614316688e-07,1.3221569767421985e-11,3.987007577463403e-12,2.8553067064391895e-23,2.8613812016350477e-15,-4.762785825560382e-24,banana_biodegradable
0.0008362365773169069,6.329884803667499e-08,1.5155573760375808e-10,9.288527921833485e-12,-3.4481272920601994e-22,-1.8496012428784474e-15,-5.058187970441484e-23,banana_biodegradable
0.001126988446076508,4.613834073043091e-07,2.6989974786460605e-10,1.487764712975614e-10,2.777354906016684e-20,7.866982773676975e-14,-1.0836623875545039e-20,banana_biodegradable
0.0017987753298653372,1.8224494553148987e-06,1.7823898871958633e-09,8.61675805893197e-10,1.065734005659717e-18,9.092999671145898e-13,6.746225048040234e-20,banana_biodegradable
0.0013274544349745545,1.388088960846756e-07,1.5804539704545532e-10,1.0548468327789773e-10,1.702359269395989e-21,3.4990027242482232e-15,1.3513126905099045e-20,banana_biodegradable
0.001299753300513433,3.247867906051939e-07,3.339204848976007e-10,4.067927923569545e-11,-4.51051679670189e-21,-2.1919294999475828e-14,1.460652064112106e-21,banana_biodegradable
0.0030423343142309284,4.364159901810249e-06,1.0245730624948e-08,3.921787360437918e-09,2.403185966867951e-17,7.98278344599829e-12,-6.362318177945392e-18,banana_biodegradable
0.001197953243850096,6.297560733016374e-07,2.63097706865035e-10,1.176751591311851e-10,1.6416910007587457e-20,5.4558323013267e-14,-1.2617559071504963e-20,banana_biodegradable
0.0013714438471917859,5.000635717467191e-07,1.131078228117332e-09,3.220460757668393e-10,1.8676490351162566e-19,1.8607862537555137e-13,5.38288206689811e-20,banana_biodegradable
0.0014371434965145212,8.41566516985369e-07,1.0199410060368636e-09,4.951100518864861e-11,-1.017582819112423e-20,-4.1306024427048885e-14,4.4990016440454696e-21,banana_biodegradable
0.0017934865739169482,6.449490196928107e-07,3.682977885799939e-09,3.731688176689097e-10,4.351163410394704e-19,1.5692083394141443e-13,4.5408882583024e-20,banana_biodegradable
0.0026836754728016303,4.987466690081783e-06,3.537839144562781e-10,1.9080141323556107e-10,4.220050580246598e-20,4.236620155334758e-13,-2.601070672455165e-20,banana_biodegradable
0.0018072451078725562,1.968118276287436e-07,5.335738348209866e-10,2.0771514824774504e-10,6.596316376553108e-20,-5.239323222343318e-14,2.0754397145598382e-20,banana_biodegradable
0.0014725919616490283,6.279343736346223e-07,4.973596970711193e-10,9.931378097967891e-11,1.7274269164849042e-20,6.811933693979795e-14,1.3740105244944286e-20,banana_biodegradable
0.0008093617076460214,2.2790124082561566e-07,0.0,0.0,0.0,0.0,0.0,banana_biodegradable
0.0011297655860891887,4.698797102606813e-07,1.824484665725478e-10,2.8606669702009353e-11,-6.614821127816338e-23,-1.1005098405475393e-14,2.0656107680762263e-21,banana_biodegradable
0.003163851651543573,3.2422313595377207e-06,1.1622310094087591e-10,4.003106650255785e-09,2.476412289158747e-18,6.833796482735298e-12,-1.1502196292358843e-18,banana_biodegradable
